"flight_id","город_отправления","город_прибытия","data","bus","eco","comf","total","lost_total","lost_share_pct","kol_pas","proc_zap"
15359,Москва,Сочи,2017-07-11 17:05:00.000 +0300,252600.00,812000.00,167300.00,5729700.00,1231900.00,17.70,331,82.34
10611,Москва,Екатеринбург,2017-06-20 12:50:00.000 +0300,215500.00,820800.00,195200.00,5912300.00,1231500.00,17.24,332,82.59
60730,Сочи,Москва,2017-06-22 18:15:00.000 +0300,84200.00,952000.00,191200.00,5731400.00,1227400.00,17.64,324,80.60
21610,Екатеринбург,Москва,2017-07-27 08:10:00.000 +0300,172400.00,835200.00,219600.00,5913800.00,1227200.00,17.19,331,82.34
21561,Екатеринбург,Москва,2017-08-07 08:10:00.000 +0300,215500.00,792000.00,219600.00,5918100.00,1227100.00,17.17,333,82.84
10615,Москва,Екатеринбург,2017-07-16 12:50:00.000 +0300,129300.00,921600.00,170800.00,5922100.00,1221700.00,17.10,328,81.59
15341,Москва,Сочи,2017-08-14 17:05:00.000 +0300,126300.00,952000.00,143400.00,5738500.00,1221700.00,17.55,325,80.85
15357,Москва,Сочи,2017-06-23 17:05:00.000 +0300,210500.00,840000.00,167300.00,5738200.00,1217800.00,17.51,330,82.09
21614,Екатеринбург,Москва,2017-07-19 08:10:00.000 +0300,215500.00,806400.00,195200.00,5925300.00,1217100.00,17.04,333,82.84
10536,Москва,Екатеринбург,2017-06-11 12:50:00.000 +0300,258600.00,763200.00,195200.00,5928200.00,1217000.00,17.03,335,83.33
60640,Сочи,Москва,2017-06-18 18:15:00.000 +0300,294700.00,826000.00,95600.00,5742500.00,1216300.00,17.48,332,82.59
60659,Сочи,Москва,2017-06-20 18:15:00.000 +0300,168400.00,854000.00,191200.00,5748000.00,1213600.00,17.43,329,81.84
19529,Новосибирск,Москва,2017-07-01 11:50:00.000 +0300,167400.00,809100.00,237000.00,12645900.00,1213500.00,8.76,366,91.04
10595,Москва,Екатеринбург,2017-08-13 12:50:00.000 +0300,172400.00,820800.00,219600.00,5928200.00,1212800.00,16.98,332,82.59
21649,Екатеринбург,Москва,2017-05-29 08:10:00.000 +0300,86200.00,979200.00,146400.00,5933400.00,1211800.00,16.96,326,81.09
15352,Москва,Сочи,2017-07-17 17:05:00.000 +0300,126300.00,840000.00,239000.00,5756300.00,1205300.00,17.31,329,81.84
60654,Сочи,Москва,2017-07-28 18:15:00.000 +0300,294700.00,742000.00,167300.00,5754800.00,1204000.00,17.30,335,83.33
21613,Екатеринбург,Москва,2017-07-16 08:10:00.000 +0300,172400.00,907200.00,122000.00,5943600.00,1201600.00,16.82,330,82.09
15367,Москва,Сочи,2017-05-30 17:05:00.000 +0300,336800.00,672000.00,191200.00,5760200.00,1200000.00,17.24,338,84.08
21668,Екатеринбург,Москва,2017-07-30 08:10:00.000 +0300,129300.00,849600.00,219600.00,5943900.00,1198500.00,16.78,331,82.34
10619,Москва,Екатеринбург,2017-08-11 12:50:00.000 +0300,129300.00,820800.00,244000.00,5946900.00,1194100.00,16.72,332,82.59
522,Москва,Новосибирск,2017-06-22 11:05:00.000 +0300,83700.00,920700.00,189600.00,12651400.00,1194000.00,8.62,364,90.55
21627,Екатеринбург,Москва,2017-06-21 08:10:00.000 +0300,258600.00,763200.00,170800.00,5952600.00,1192600.00,16.69,336,83.58
21573,Екатеринбург,Москва,2017-06-11 08:10:00.000 +0300,129300.00,792000.00,268400.00,5952700.00,1189700.00,16.66,333,82.84
15349,Москва,Сочи,2017-07-02 17:05:00.000 +0300,252600.00,812000.00,119500.00,5773300.00,1184100.00,17.02,333,82.84
10597,Москва,Екатеринбург,2017-07-20 12:50:00.000 +0300,172400.00,792000.00,219600.00,5961200.00,1184000.00,16.57,334,83.08
10547,Москва,Екатеринбург,2017-06-23 12:50:00.000 +0300,301700.00,734400.00,146400.00,5962700.00,1182500.00,16.55,338,84.08
10538,Москва,Екатеринбург,2017-08-03 12:50:00.000 +0300,301700.00,734400.00,146400.00,5961300.00,1182500.00,16.55,338,84.08
60614,Сочи,Москва,2017-06-08 18:15:00.000 +0300,294700.00,742000.00,143400.00,5782900.00,1180100.00,16.95,336,83.58
10531,Москва,Екатеринбург,2017-05-31 12:50:00.000 +0300,215500.00,720000.00,244000.00,5964300.00,1179500.00,16.51,337,83.83
10625,Москва,Екатеринбург,2017-06-12 12:50:00.000 +0300,215500.00,792000.00,170800.00,5964100.00,1178300.00,16.50,335,83.33
21619,Екатеринбург,Москва,2017-06-05 08:10:00.000 +0300,215500.00,864000.00,97600.00,5961100.00,1177100.00,16.49,333,82.84
10600,Москва,Екатеринбург,2017-05-30 12:50:00.000 +0300,258600.00,820800.00,97600.00,5965400.00,1177000.00,16.48,335,83.33
10590,Москва,Екатеринбург,2017-06-28 12:50:00.000 +0300,172400.00,734400.00,268400.00,5964400.00,1175200.00,16.46,336,83.58
15345,Москва,Сочи,2017-07-03 17:05:00.000 +0300,252600.00,728000.00,191200.00,5788400.00,1171800.00,16.84,336,83.58
10628,Москва,Екатеринбург,2017-07-04 12:50:00.000 +0300,172400.00,777600.00,219600.00,5972800.00,1169600.00,16.38,335,83.33
15397,Москва,Сочи,2017-05-31 17:05:00.000 +0300,336800.00,686000.00,143400.00,5795400.00,1166200.00,16.75,339,84.33
10550,Москва,Екатеринбург,2017-07-01 12:50:00.000 +0300,172400.00,748800.00,244000.00,5981400.00,1165200.00,16.30,336,83.58
15317,Москва,Сочи,2017-08-05 17:05:00.000 +0300,168400.00,756000.00,239000.00,5795400.00,1163400.00,16.72,334,83.08
60689,Сочи,Москва,2017-07-19 18:15:00.000 +0300,126300.00,798000.00,239000.00,5794100.00,1163300.00,16.72,332,82.59
21578,Екатеринбург,Москва,2017-07-07 08:10:00.000 +0300,301700.00,662400.00,195200.00,5987300.00,1159300.00,16.22,341,84.83
10570,Москва,Екатеринбург,2017-06-13 12:50:00.000 +0300,258600.00,777600.00,122000.00,5984200.00,1158200.00,16.22,337,83.83
21625,Екатеринбург,Москва,2017-08-12 08:10:00.000 +0300,301700.00,705600.00,146400.00,5991500.00,1153700.00,16.15,340,84.58
15298,Москва,Сочи,2017-07-22 17:05:00.000 +0300,210500.00,728000.00,215100.00,5806600.00,1153600.00,16.57,336,83.58
21564,Екатеринбург,Москва,2017-07-03 08:10:00.000 +0300,344800.00,662400.00,146400.00,5993000.00,1153600.00,16.14,342,85.07
21618,Екатеринбург,Москва,2017-07-26 08:10:00.000 +0300,215500.00,691200.00,244000.00,5990300.00,1150700.00,16.11,339,84.33
10594,Москва,Екатеринбург,2017-08-04 12:50:00.000 +0300,258600.00,720000.00,170800.00,5997200.00,1149400.00,16.08,339,84.33
21641,Екатеринбург,Москва,2017-06-23 08:10:00.000 +0300,215500.00,734400.00,195200.00,5998700.00,1145100.00,16.03,338,84.08
10554,Москва,Екатеринбург,2017-07-22 12:50:00.000 +0300,215500.00,705600.00,219600.00,6000300.00,1140700.00,15.97,339,84.33
21672,Екатеринбург,Москва,2017-07-11 08:10:00.000 +0300,215500.00,748800.00,170800.00,6005900.00,1135100.00,15.90,338,84.08
21637,Екатеринбург,Москва,2017-07-13 08:10:00.000 +0300,258600.00,676800.00,195200.00,6011800.00,1130600.00,15.83,341,84.83
10613,Москва,Екатеринбург,2017-06-14 12:50:00.000 +0300,258600.00,748800.00,122000.00,6013000.00,1129400.00,15.81,339,84.33
15413,Москва,Сочи,2017-07-10 17:05:00.000 +0300,252600.00,756000.00,119500.00,5832100.00,1128100.00,16.21,337,83.83
15373,Москва,Сочи,2017-08-07 17:05:00.000 +0300,252600.00,756000.00,119500.00,5833500.00,1128100.00,16.20,337,83.83
60681,Сочи,Москва,2017-07-07 18:15:00.000 +0300,252600.00,756000.00,119500.00,5829300.00,1128100.00,16.21,337,83.83
10623,Москва,Екатеринбург,2017-07-29 12:50:00.000 +0300,258600.00,576000.00,292800.00,6016400.00,1127400.00,15.78,344,85.57
21598,Екатеринбург,Москва,2017-05-31 08:10:00.000 +0300,172400.00,777600.00,170800.00,6023000.00,1120800.00,15.69,337,83.83
60634,Сочи,Москва,2017-08-10 18:15:00.000 +0300,168400.00,784000.00,167300.00,5841900.00,1119700.00,16.08,335,83.33
10514,Москва,Екатеринбург,2017-07-21 12:50:00.000 +0300,215500.00,705600.00,195200.00,6028900.00,1116300.00,15.62,340,84.58
21626,Екатеринбург,Москва,2017-07-14 08:10:00.000 +0300,215500.00,676800.00,219600.00,6033300.00,1111900.00,15.56,341,84.83
60629,Сочи,Москва,2017-07-25 18:15:00.000 +0300,210500.00,756000.00,143400.00,5848900.00,1109900.00,15.95,337,83.83
10511,Москва,Екатеринбург,2017-06-09 12:50:00.000 +0300,129300.00,734400.00,244000.00,6034700.00,1107700.00,15.51,338,84.08
10549,Москва,Екатеринбург,2017-07-05 12:50:00.000 +0300,129300.00,806400.00,170800.00,6037300.00,1106500.00,15.49,336,83.58
21569,Екатеринбург,Москва,2017-06-29 08:10:00.000 +0300,301700.00,705600.00,97600.00,6040300.00,1104900.00,15.46,342,85.07
15411,Москва,Сочи,2017-07-05 17:05:00.000 +0300,210500.00,700000.00,191200.00,5857100.00,1101700.00,15.83,339,84.33
21572,Екатеринбург,Москва,2017-07-02 08:10:00.000 +0300,43100.00,835200.00,219600.00,6044500.00,1097900.00,15.37,334,83.08
10562,Москва,Екатеринбург,2017-07-08 12:50:00.000 +0300,86200.00,792000.00,219600.00,6047400.00,1097800.00,15.36,336,83.58
10535,Москва,Екатеринбург,2017-07-25 12:50:00.000 +0300,172400.00,748800.00,170800.00,6051800.00,1092000.00,15.29,339,84.33
10518,Москва,Екатеринбург,2017-06-04 12:50:00.000 +0300,301700.00,561600.00,219600.00,6062300.00,1082900.00,15.16,347,86.32
10548,Москва,Екатеринбург,2017-08-14 12:50:00.000 +0300,172400.00,590400.00,317200.00,6059600.00,1080000.00,15.13,344,85.57
21607,Екатеринбург,Москва,2017-06-28 08:10:00.000 +0300,172400.00,734400.00,170800.00,6067600.00,1077600.00,15.08,340,84.58
15342,Москва,Сочи,2017-06-10 17:05:00.000 +0300,84200.00,840000.00,143400.00,5894000.00,1067600.00,15.34,334,83.08
10539,Москва,Екатеринбург,2017-08-12 12:50:00.000 +0300,172400.00,820800.00,73200.00,6077400.00,1066400.00,14.93,338,84.08
19506,Новосибирск,Москва,2017-07-08 11:50:00.000 +0300,418500.00,502200.00,142200.00,12793700.00,1062900.00,7.67,376,93.53
10553,Москва,Екатеринбург,2017-06-08 12:50:00.000 +0300,301700.00,590400.00,170800.00,6082300.00,1062900.00,14.88,347,86.32
10526,Москва,Екатеринбург,2017-07-09 12:50:00.000 +0300,258600.00,705600.00,97600.00,6083400.00,1061800.00,14.86,343,85.32
60632,Сочи,Москва,2017-06-16 18:15:00.000 +0300,168400.00,770000.00,119500.00,5899500.00,1057900.00,15.21,338,84.08
21565,Екатеринбург,Москва,2017-06-17 08:10:00.000 +0300,86200.00,763200.00,195200.00,6102000.00,1044600.00,14.62,339,84.33
10574,Москва,Екатеринбург,2017-07-03 12:50:00.000 +0300,258600.00,561600.00,219600.00,6102600.00,1039800.00,14.56,348,86.57
60628,Сочи,Москва,2017-08-09 18:15:00.000 +0300,168400.00,700000.00,167300.00,5921700.00,1035700.00,14.89,341,84.83
21662,Екатеринбург,Москва,2017-08-08 08:10:00.000 +0300,129300.00,662400.00,244000.00,6108100.00,1035700.00,14.50,343,85.32
21617,Екатеринбург,Москва,2017-06-12 08:10:00.000 +0300,86200.00,777600.00,170800.00,6110600.00,1034600.00,14.48,339,84.33
60713,Сочи,Москва,2017-07-14 18:15:00.000 +0300,210500.00,700000.00,119500.00,5928800.00,1030000.00,14.80,342,85.07
15378,Москва,Сочи,2017-06-14 17:05:00.000 +0300,168400.00,686000.00,167300.00,5938500.00,1021700.00,14.68,342,85.07
10564,Москва,Екатеринбург,2017-08-05 12:50:00.000 +0300,172400.00,676800.00,170800.00,6121000.00,1020000.00,14.28,344,85.57
15332,Москва,Сочи,2017-06-11 17:05:00.000 +0300,210500.00,784000.00,23900.00,5941800.00,1018400.00,14.63,340,84.58
10603,Москва,Екатеринбург,2017-06-21 12:50:00.000 +0300,129300.00,619200.00,268400.00,6128300.00,1016900.00,14.23,345,85.82
10524,Москва,Екатеринбург,2017-07-24 12:50:00.000 +0300,172400.00,720000.00,122000.00,6128000.00,1014400.00,14.20,343,85.32
10510,Москва,Екатеринбург,2017-08-07 12:50:00.000 +0300,301700.00,590400.00,122000.00,6131100.00,1014100.00,14.19,349,86.82
10606,Москва,Екатеринбург,2017-06-26 12:50:00.000 +0300,258600.00,705600.00,48800.00,6132200.00,1013000.00,14.18,345,85.82
10592,Москва,Екатеринбург,2017-08-15 12:50:00.000 +0300,86200.00,720000.00,195200.00,6141000.00,1001400.00,14.02,342,85.07
21622,Екатеринбург,Москва,2017-08-15 08:10:00.000 +0300,172400.00,633600.00,195200.00,6144000.00,1001200.00,14.01,346,86.07
10569,Москва,Екатеринбург,2017-07-10 12:50:00.000 +0300,215500.00,590400.00,195200.00,6145500.00,1001100.00,14.01,348,86.57
60624,Сочи,Москва,2017-07-11 18:15:00.000 +0300,168400.00,658000.00,167300.00,5965100.00,993700.00,14.28,344,85.57
10527,Москва,Екатеринбург,2017-07-02 12:50:00.000 +0300,258600.00,633600.00,97600.00,6152600.00,989800.00,13.86,348,86.57
60686,Сочи,Москва,2017-08-03 18:15:00.000 +0300,210500.00,728000.00,47800.00,5971100.00,986300.00,14.18,343,85.32
10530,Москва,Екатеринбург,2017-06-24 12:50:00.000 +0300,215500.00,619200.00,146400.00,6165500.00,981100.00,13.73,348,86.57
21595,Екатеринбург,Москва,2017-07-10 08:10:00.000 +0300,129300.00,648000.00,195200.00,6172700.00,972500.00,13.61,346,86.07
10585,Москва,Екатеринбург,2017-06-22 12:50:00.000 +0300,129300.00,792000.00,48800.00,6175100.00,970100.00,13.58,342,85.07
15335,Москва,Сочи,2017-06-25 17:05:00.000 +0300,168400.00,658000.00,143400.00,5989000.00,969800.00,13.94,345,85.82
10519,Москва,Екатеринбург,2017-07-13 12:50:00.000 +0300,86200.00,734400.00,146400.00,6178200.00,967000.00,13.53,343,85.32
15404,Москва,Сочи,2017-08-11 17:05:00.000 +0300,210500.00,658000.00,95600.00,5996100.00,964100.00,13.85,346,86.07
10551,Москва,Екатеринбург,2017-08-08 12:50:00.000 +0300,129300.00,662400.00,170800.00,6178500.00,962500.00,13.48,346,86.07
10610,Москва,Екатеринбург,2017-07-28 12:50:00.000 +0300,86200.00,691200.00,170800.00,6197000.00,948200.00,13.27,345,85.82
60669,Сочи,Москва,2017-06-04 18:15:00.000 +0300,168400.00,588000.00,191200.00,6011200.00,947600.00,13.62,348,86.57
21633,Екатеринбург,Москва,2017-07-31 08:10:00.000 +0300,43100.00,777600.00,122000.00,6202500.00,942700.00,13.19,342,85.07
19509,Новосибирск,Москва,2017-08-12 11:50:00.000 +0300,167400.00,669600.00,94800.00,12927600.00,931800.00,6.72,374,93.03
10618,Москва,Екатеринбург,2017-08-06 12:50:00.000 +0300,129300.00,734400.00,48800.00,6231300.00,912500.00,12.77,346,86.07
10602,Москва,Екатеринбург,2017-07-30 12:50:00.000 +0300,43100.00,720000.00,146400.00,6237100.00,909500.00,12.73,345,85.82
10558,Москва,Екатеринбург,2017-07-19 12:50:00.000 +0300,172400.00,561600.00,170800.00,6241800.00,904800.00,12.66,352,87.56
15396,Москва,Сочи,2017-06-24 17:05:00.000 +0300,168400.00,588000.00,143400.00,6060400.00,899800.00,12.93,350,87.06
15386,Москва,Сочи,2017-07-28 17:05:00.000 +0300,84200.00,602000.00,191200.00,6084200.00,877400.00,12.60,349,86.82
10556,Москва,Екатеринбург,2017-07-23 12:50:00.000 +0300,86200.00,590400.00,146400.00,6319400.00,823000.00,11.52,353,87.81
10621,Москва,Екатеринбург,2017-07-06 12:50:00.000 +0300,172400.00,489600.00,146400.00,6338200.00,808400.00,11.31,358,89.05
543,Москва,Новосибирск,2017-07-16 11:05:00.000 +0300,0.00,502200.00,142200.00,13212200.00,644400.00,4.65,381,94.78
